Unit ID,English_Sen,Arabic_Sen,Franco
1951,"Apartment for sale in Rosail City 205 SQM, with bedroom and bathroom, priced at 11764000 in Madinaty","شقة للبيع في روسيل سيتي 205 متر ب أوضة و حمام, بسعر 11764000 في ماديناتي",sh2a lilbi3 fi rwsyl syty 205 mtr b 2wda w hamam bs3r 11764000 fi madynaty
1950,"Clinic For Sale In Point 11, with bedroom and bathroom, priced at 990000 in Madinaty","عيادة طبية للبيع في بوينت 11 ب أوضة و حمام, بسعر 990000 في ماديناتي",3iyedi tebia lilbi3 fi bwynt 11 b 2wda w hamam bs3r 990000 fi madynaty
1949,"43 SQM, with bedroom and bathroom, priced at 3440000 in Madinaty","شقة فندقيه للبيع فى الريان تاور 43 متر ب أوضة و حمام, بسعر 3440000 في ماديناتي",sh2a fnd2yh lilbi3 fi alryan tawr 43 mtr b 2wda w hamam bs3r 3440000 fi madynaty
1948,"Store For Sale In Point 11, with bedroom and bathroom, priced at 4588000 in Madinaty","محل تجاري للبيع في بوينت 11 ب أوضة و حمام, بسعر 4588000 في ماديناتي",mahal tjari lilbi3 fi bwynt 11 b 2wda w hamam bs3r 4588000 fi madynaty
1947,"43 SQM, with bedroom and bathroom, priced at 3227000 in Madinaty","مكتب اداري للبيع فى ريان تاور 43 متر ب أوضة و حمام, بسعر 3227000 في ماديناتي",makteb adary lilbi3 fi ryan tawr 43 mtr b 2wda w hamam bs3r 3227000 fi madynaty
1946,"40 SQM, with bedroom and bathroom, priced at 3280000 in Madinaty","عيادة للبيع في ريان تاور 40 متر ب أوضة و حمام, بسعر 3280000 في ماديناتي",3iyedi lilbi3 fi ryan tawr 40 mtr b 2wda w hamam bs3r 3280000 fi madynaty
1945,"26 SQM, with bedroom and bathroom, priced at 6300000 in Madinaty","محل تجاري للبيع فى ريان تاور 26 متر ب أوضة و حمام, بسعر 6300000 في ماديناتي",mahal tjari lilbi3 fi ryan tawr 26 mtr b 2wda w hamam bs3r 6300000 fi madynaty
1944,"Retail For Sale In Citadel 48 SQM, with bedroom and bathroom, priced at 10604000 in Madinaty","محل تجاري للبيع في سيتدل 48 متر ب أوضة و حمام, بسعر 10604000 في ماديناتي",mahal tjari lilbi3 fi sytdl 48 mtr b 2wda w hamam bs3r 10604000 fi madynaty
1943,"Office for sale in Citadel 40 SQM, with bedroom and bathroom, priced at 5293000 in Madinaty","مكتب للبيع في سيتادل 40 متر ب أوضة و حمام, بسعر 5293000 في ماديناتي",makteb lilbi3 fi sytadl 40 mtr b 2wda w hamam bs3r 5293000 fi madynaty
1942,"F&B Duplex For Sale In Citadel 337 SQM, with bedroom and bathroom, priced at 72736000 in Madinaty","مطعم للبيع في سيتدل 337 متر ب أوضة و حمام, بسعر 72736000 في ماديناتي",mt3m lilbi3 fi sytdl 337 mtr b 2wda w hamam bs3r 72736000 fi madynaty
1941,"Store For Sale In Point 11, with 3 bedrooms and 3 bathrooms, priced at 2392000 in Madinaty","محل تجاري للبيع في بوينت 11 ب 3 أوض و 3 حمامات, بسعر 2392000 في ماديناتي",mahal tjari lilbi3 fi bwynt 11 b 3 2wd w 3 hamamet bs3r 2392000 fi madynaty
1940,"47 SQM, with bedroom and bathroom, priced at 1955200 in Madinaty","عيادة للبيع في انترادا افنيو 47 متر ب أوضة و حمام, بسعر 1955200 في ماديناتي",3iyedi lilbi3 fi antrada afnyw 47 mtr b 2wda w hamam bs3r 1955200 fi madynaty
1939,"Office for sale in Entrada Avenue 125 SQM, with bedroom and bathroom, priced at 7363000 in Madinaty","مكتب للبيع في انترادا افينيو 125 متر ب أوضة و حمام, بسعر 7363000 في ماديناتي",makteb lilbi3 fi antrada afynyw 125 mtr b 2wda w hamam bs3r 7363000 fi madynaty
1938,"Store For Sale in Entrada Avenue 174 SQM, with bedroom and bathroom, priced at 23850000 in Madinaty","محل تجاري للبيع في إنترادا أفنيو 174 متر ب أوضة و حمام, بسعر 23850000 في ماديناتي",mahal tjari lilbi3 fi 2ntrada 2fnyw 174 mtr b 2wda w hamam bs3r 23850000 fi madynaty
1937,"Duplex for sale in Entrada 232 SQM, with bedroom and bathroom, priced at 10382000 in Madinaty","دوبلكس للبيع في انترادا 232 متر ب أوضة و حمام, بسعر 10382000 في ماديناتي",dwblks lilbi3 fi antrada 232 mtr b 2wda w hamam bs3r 10382000 fi madynaty
1936,"Apartment for sale in Entrada 91 SQM, with bedroom and bathroom, priced at 4035000 in Madinaty","شقة للبيع في إنترادا 91 متر ب أوضة و حمام, بسعر 4035000 في ماديناتي",sh2a lilbi3 fi 2ntrada 91 mtr b 2wda w hamam bs3r 4035000 fi madynaty
1935,"Office For Sale In Point 9 Mall, with 5 bedrooms and 3 bathrooms, priced at 14547000 in Madinaty","مكتب اداري للبيع في مول بوينت 9 ب 5 أوض و 3 حمامات, بسعر 14547000 في ماديناتي",makteb adary lilbi3 fi mwl bwynt 9 b 5 2wd w 3 hamamet bs3r 14547000 fi madynaty
1934,"Office For Sale In Point 9 Mall, with 3 bedrooms and 2 bathrooms, priced at 2700000 in Madinaty","مكتب اداري للبيع في  مول بوينت 9 ب 3 أوض و حمامين, بسعر 2700000 في ماديناتي",makteb adary lilbi3 fi mwl bwynt 9 b 3 2wd w hmamen bs3r 2700000 fi madynaty
1933,"27 SQM, with bedroom and bathroom, priced at 1296000 in Madinaty","مكتب اداري للبيع في بارك بوينت 27 متر ب أوضة و حمام, بسعر 1296000 في ماديناتي",makteb adary lilbi3 fi barek bwynt 27 mtr b 2wda w hamam bs3r 1296000 fi madynaty
1932,"74 SQM, with bedroom and bathroom, priced at 8954000 in Madinaty","محل تجاري للبيع في بارك بوينت 74 متر ب أوضة و حمام, بسعر 8954000 في ماديناتي",mahal tjari lilbi3 fi barek bwynt 74 mtr b 2wda w hamam bs3r 8954000 fi madynaty
1931,"287 SQM, with bedroom and bathroom, priced at 5747750 in Madinaty","دوبلكس للبيع في كارديا 287 متر ب أوضة و حمام, بسعر 5747750 في ماديناتي",dwblks lilbi3 fi kardya 287 mtr b 2wda w hamam bs3r 5747750 fi madynaty
1930,"147 SQM, with bedroom and bathroom, priced at 2618125 in Madinaty","شقة للبيع في كارديا 147 متر ب أوضة و حمام, بسعر 2618125 في ماديناتي",sh2a lilbi3 fi kardya 147 mtr b 2wda w hamam bs3r 2618125 fi madynaty
1929,"Clinic for sale in Dorado Mall 89 SQM, with bedroom and bathroom, priced at 7565000 in Madinaty","عيادة للبيع في دورادو مول 89 متر ب أوضة و حمام, بسعر 7565000 في ماديناتي",3iyedi lilbi3 fi dwradw mwl 89 mtr b 2wda w hamam bs3r 7565000 fi madynaty
1928,"Office For Sale In Solano Mall 47 SQM, with 5 bedrooms and 4 bathrooms, priced at 4720000 in Madinaty","مكتب إداري للبيع في سولانو مول 47 متر ب 5 أوض و 4 حمامات, بسعر 4720000 في ماديناتي",makteb 2dary lilbi3 fi swlanw mwl 47 mtr b 5 2wd w 4 hamamet bs3r 4720000 fi madynaty
1927,"Store For Sale In Verona Mall 52 SQM, with 3 bedrooms and 3 bathrooms, priced at 12977100 in Madinaty","محل للبيع في مول فيرونا 52 متر ب 3 أوض و 3 حمامات, بسعر 12977100 في ماديناتي",mahal lilbi3 fi mwl fyrwna 52 mtr b 3 2wd w 3 hamamet bs3r 12977100 fi madynaty
1926,"88 SQM, with 3 bedrooms and 3 bathrooms, priced at 4615237 in Madinaty","دوبلكس للبيع في مونتي نابوليوني 88 متر ب 3 أوض و 3 حمامات, بسعر 4615237 في ماديناتي",dwblks lilbi3 fi mwnty nabwlywny 88 mtr b 3 2wd w 3 hamamet bs3r 4615237 fi madynaty
1925,"57 SQM, with bedroom and bathroom, priced at 2505868 in Madinaty","شقه للبيع في مونتي نابوليوني 57 متر ب أوضة و حمام, بسعر 2505868 في ماديناتي",sh2h lilbi3 fi mwnty nabwlywny 57 mtr b 2wda w hamam bs3r 2505868 fi madynaty
1924,"Townhouse For Sale In Montenapoleone 336 SQM, with bedroom and bathroom, priced at 26771812 in Madinaty","تاون هاوس للبيع في مونتي نابوليوني 336 متر ب أوضة و حمام, بسعر 26771812 في ماديناتي",tawn haws lilbi3 fi mwnty nabwlywny 336 mtr b 2wda w hamam bs3r 26771812 fi madynaty
1923,"Twin House For Sale In White Sand 225  SQM, with bedroom and bathroom, priced at 23636425 in Borg El Arab","توين هاوس للبيع في وايت ساند 225 متر ب أوضة و حمام, بسعر 23636425 في برج العرب",twyn haws lilbi3 fi wayt sand 225 mtr b 2wda w hamam bs3r 23636425 fi borj l3rab
1922,"Townhouse For Sale In White Sand 180 SQM, with bedroom and bathroom, priced at 14618736 in Borg El Arab","تاون هاوس للبيع في وايت ساند 180 متر ب أوضة و حمام, بسعر 14618736 في برج العرب",tawn haws lilbi3 fi wayt sand 180 mtr b 2wda w hamam bs3r 14618736 fi borj l3rab
1921,"56 SQM, with bedroom and bathroom, priced at 4388000 in Madinaty","عيادة طبية للبيع في سيفينتي سيفن بيزنس كومبليكس 56 متر ب أوضة و حمام, بسعر 4388000 في ماديناتي",3iyedi tebia lilbi3 fi syfynty syfn byzns kwmblyks 56 mtr b 2wda w hamam bs3r 4388000 fi madynaty
1920,"Chalet For Sale In White Sand 77 SQM, with bedroom and bathroom, priced at 3305484 in Borg El Arab","شاليه للبيع في وايت ساند 77 متر ب أوضة و حمام, بسعر 3305484 في برج العرب",shalyh lilbi3 fi wayt sand 77 mtr b 2wda w hamam bs3r 3305484 fi borj l3rab
1919,"56 SQM, with bedroom and bathroom, priced at 5600000 in Madinaty","عيادة طبية للبيع في سيفينتي سيفن بيزنس تاور 56 متر ب أوضة و حمام, بسعر 5600000 في ماديناتي",3iyedi tebia lilbi3 fi syfynty syfn byzns tawr 56 mtr b 2wda w hamam bs3r 5600000 fi madynaty
1918,"Store For Sale In Seventy Seven Business Tower 35 SQM, with bedroom and bathroom, priced at 8250000 in Madinaty","محل تجاري للبيع في سيفنتي سفن بيزنس تاور 35 متر ب أوضة و حمام, بسعر 8250000 في ماديناتي",mahal tjari lilbi3 fi syfnty sfn byzns tawr 35 mtr b 2wda w hamam bs3r 8250000 fi madynaty
1917,"Store For Sale In Seventy Seven Business Tower 21 SQM, with bedroom and bathroom, priced at 4500000 in Madinaty","محل تجاري للبيع في سيفنتي سفن بيزنس تاور 21 متر ب أوضة و حمام, بسعر 4500000 في ماديناتي",mahal tjari lilbi3 fi syfnty sfn byzns tawr 21 mtr b 2wda w hamam bs3r 4500000 fi madynaty
1916,"76 SQM, with 4 bedrooms and 4 bathrooms, priced at 22562518 in Madinaty","محل للبيع في يوني تاور 1 ب 4 أوض و 4 حمامات, بسعر 22562518 في ماديناتي",mahal lilbi3 fi ywny tawr 1 b 4 2wd w 4 hamamet bs3r 22562518 fi madynaty
1915,"34 SQM, with 3 bedrooms and 3 bathrooms, priced at 3841725 in Madinaty","محل للبيع في يوني تاور 1 ب 3 أوض و 3 حمامات, بسعر 3841725 في ماديناتي",mahal lilbi3 fi ywny tawr 1 b 3 2wd w 3 hamamet bs3r 3841725 fi madynaty
1914,"Store For Sale in East Tower 45 SQM, with 3 bedrooms and 3 bathrooms, priced at 24853750 in Madinaty","محل تجاري للبيع في إيست تاور 45 متر ب 3 أوض و 3 حمامات, بسعر 24853750 في ماديناتي",mahal tjari lilbi3 fi 2yst tawr 45 mtr b 3 2wd w 3 hamamet bs3r 24853750 fi madynaty
1913,"Office For Sale in East Tower 31 SQM, with bedroom and bathroom, priced at 6056947 in Madinaty","مكتب اداري للبيع في إيست تاور 31 متر ب أوضة و حمام, بسعر 6056947 في ماديناتي",makteb adary lilbi3 fi 2yst tawr 31 mtr b 2wda w hamam bs3r 6056947 fi madynaty
1912,"337 SQM, with bedroom and bathroom, priced at 14498138 in Madinaty","دوبلكس للبيع في سولي جولف ريزيدنس 337 متر ب أوضة و حمام, بسعر 14498138 في ماديناتي",dwblks lilbi3 fi swly gwlf ryzydns 337 mtr b 2wda w hamam bs3r 14498138 fi madynaty
1911,"Apartment For Sale In Suli Gulf Residence 215 SQM, with 2 bedrooms and 3 bathrooms, priced at 8655717 in Madinaty","شقة للبيع في سولي جولف ريزيدنس 215 متر ب أوضتين و 3 حمامات, بسعر 8655717 في ماديناتي",sh2a lilbi3 fi swly gwlf ryzydns 215 mtr b 2wdtyn w 3 hamamet bs3r 8655717 fi madynaty
1910,"Apartment For Sale In Suli Gulf Residence 155 SQM, with bedroom and bathroom, priced at 6240143 in Madinaty","شقة للبيع في سولي جولف ريزيدنس 155 متر ب أوضة و حمام, بسعر 6240143 في ماديناتي",sh2a lilbi3 fi swly gwlf ryzydns 155 mtr b 2wda w hamam bs3r 6240143 fi madynaty
1909,"34 SQM, with bedroom and bathroom, priced at 3022223 in Madinaty","مكتب اداري للبيع في ديستينو تاور 34 متر ب أوضة و حمام, بسعر 3022223 في ماديناتي",makteb adary lilbi3 fi dystynw tawr 34 mtr b 2wda w hamam bs3r 3022223 fi madynaty
1908,"50 SQM, with bedroom and bathroom, priced at 4444445 in Madinaty","مكتب اداري للبيع في ديستينو تاور 50 متر ب أوضة و حمام, بسعر 4444445 في ماديناتي",makteb adary lilbi3 fi dystynw tawr 50 mtr b 2wda w hamam bs3r 4444445 fi madynaty
1907,"Apartment For Sale In West Leaves 125 SQM, with bedroom and bathroom, priced at 8404000 in Mostakbal City","شقة للبيع في ويست ليفز 125 متر ب أوضة و حمام, بسعر 8404000 في مدينة المستقبل",sh2a lilbi3 fi wyst lyfz 125 mtr b 2wda w hamam bs3r 8404000 fi madina elmostakbel
1906,"Apartment For Sale In West Leaves 75 SQM, with bedroom and bathroom, priced at 4877000 in Mostakbal City","شقة للبيع في ويست ليفز 75 متر ب أوضة و حمام, بسعر 4877000 في مدينة المستقبل",sh2a lilbi3 fi wyst lyfz 75 mtr b 2wda w hamam bs3r 4877000 fi madina elmostakbel
1905,"75 SQM, with bedroom and bathroom, priced at 5148000 in Ras Sedr","أستوديو للبيع في باي سايد 75 متر ب أوضة و حمام, بسعر 5148000 في رأس سدر",2stwdyw lilbi3 fi bey sayd 75 mtr b 2wda w hamam bs3r 5148000 fi ra2ss sdr
1904,"90 SQM, with 2 bedrooms and 2 bathrooms, priced at 7453000 in Ain El Sokhna","شقة للبيع في باي سايد 90 متر ب أوضتين و حمامين, بسعر 7453000 في العين السخنة",sh2a lilbi3 fi bey sayd 90 mtr b 2wdtyn w hmamen bs3r 7453000 fi l3in als5na
1903,"90 SQM, with bedroom and bathroom, priced at 7276000 in Ain El Sokhna","شقة للبيع في باي سايد 90 متر ب أوضة و حمام, بسعر 7276000 في العين السخنة",sh2a lilbi3 fi bey sayd 90 mtr b 2wda w hamam bs3r 7276000 fi l3in als5na
1902,"179 SQM, with bedroom and bathroom, priced at 20406671 in New Cairo","مكتب للبيع فى جولدن جيت 179 متر ب أوضة و حمام, بسعر 20406671 في القاهرة الجديدة",makteb lilbi3 fi gwldn jiit 179 mtr b 2wda w hamam bs3r 20406671 fi al2ahra ejadida
1901,"68 SQM, with 3 bedrooms and 3 bathrooms, priced at 7764000 in New Cairo","مكتب للبيع فى جولدن جيت 68 متر ب 3 أوض و 3 حمامات, بسعر 7764000 في القاهرة الجديدة",makteb lilbi3 fi gwldn jiit 68 mtr b 3 2wd w 3 hamamet bs3r 7764000 fi al2ahra ejadida
1900,"145 SQM, with bedroom and bathroom, priced at 7400000 in Madinaty","شقة للبيع في بارك لين 145 متر ب أوضة و حمام, بسعر 7400000 في ماديناتي",sh2a lilbi3 fi barek liin 145 mtr b 2wda w hamam bs3r 7400000 fi madynaty
1899,"Clinic For Sale In Capital Avenue 51 SQM, with bedroom and bathroom, priced at 4545000 in Madinaty","عيادة طبية للبيع في كابيتال افينيو 51 متر ب أوضة و حمام, بسعر 4545000 في ماديناتي",3iyedi tebia lilbi3 fi kabytal afynyw 51 mtr b 2wda w hamam bs3r 4545000 fi madynaty
1898,"Office For Sale In Capital Avenue 119 SQM, with 2 bedrooms and 2 bathrooms, priced at 12024000 in Madinaty","مكتب اداري  للبيع في كابيتال افينيو 119 متر ب أوضتين و حمامين, بسعر 12024000 في ماديناتي",makteb adary lilbi3 fi kabytal afynyw 119 mtr b 2wdtyn w hmamen bs3r 12024000 fi madynaty
1897,"288 SQM, with 4 bedrooms and 3 bathrooms, priced at 13100000 in Madinaty","شقة للبيع في بارك لين 288 متر ب 4 أوض و 3 حمامات, بسعر 13100000 في ماديناتي",sh2a lilbi3 fi barek liin 288 mtr b 4 2wd w 3 hamamet bs3r 13100000 fi madynaty
1896,"Office For Sale In Vivid Business Tower 56 SQM, with bedroom and bathroom, priced at 4657000 in Madinaty","مكتب اداري للبيع في فيفيد بيزنيس تاور 56 متر ب أوضة و حمام, بسعر 4657000 في ماديناتي",makteb adary lilbi3 fi fyfyd byznys tawr 56 mtr b 2wda w hamam bs3r 4657000 fi madynaty
1895,"Office For Sale In Vivid Business Tower 29 SQM, with 3 bedrooms and 3 bathrooms, priced at 3164500 in Madinaty","مكتب اداري للبيع في فيفيد بيزنس تاور 29 متر ب 3 أوض و 3 حمامات, بسعر 3164500 في ماديناتي",makteb adary lilbi3 fi fyfyd byzns tawr 29 mtr b 3 2wd w 3 hamamet bs3r 3164500 fi madynaty
1894,"Apartment for sale in Bluetree 100 SQM, with 3 bedrooms and 3 bathrooms, priced at 7248000 in New Cairo","شقة للبيع في بلو تري 100 متر ب 3 أوض و 3 حمامات, بسعر 7248000 في القاهرة الجديدة",sh2a lilbi3 fi blw try 100 mtr b 3 2wd w 3 hamamet bs3r 7248000 fi al2ahra ejadida
1893,"Apartment For Sale in Bluetree 240 SQM, with bedroom and bathroom, priced at 21508000 in New Cairo","شقة للبيع في بلو تري 240 متر ب أوضة و حمام, بسعر 21508000 في القاهرة الجديدة",sh2a lilbi3 fi blw try 240 mtr b 2wda w hamam bs3r 21508000 fi al2ahra ejadida
1892,"Studio For Sale In Residence Eight 90 SQM, with bedroom and bathroom, priced at 4066000 in Madinaty","أستوديو  للبيع في ريزيدنس إيت 90 متر ب أوضة و حمام, بسعر 4066000 في ماديناتي",2stwdyw lilbi3 fi ryzydns 2yt 90 mtr b 2wda w hamam bs3r 4066000 fi madynaty
