Unit ID,English_Sen,Arabic_Sen
2069,"124 SQM, with 2 bedrooms and 2 bathrooms, priced at 7510000 in Sidi Abd El-Rahman","شالية للبيع في هايد بارك الساحل- سي شور 124 متر ب أوضتين و حمامين, بسعر 7510000 في سيدي عبد إل-رحمان"
2068,"Standalone Villa For Sale In Badya 197 SQM, with 3 bedrooms and 3 bathrooms, priced at 20761000 in 6th of October","فيلا مستقلة للبيع في بادية 197 متر ب 3 أوض و 3 حمامات, بسعر 20761000 في 6 أكتوبر"
2067,"282 SQM, with 3 bedrooms and 3 bathrooms, priced at 25292000 in 6th of October","توين هاوس للبيع فى بادية 282 متر ب 3 أوض و 3 حمامات, بسعر 25292000 في 6 أكتوبر"
2066,"138 SQM, with 3 bedrooms and 3 bathrooms, priced at 7119000 in Ras ElHekma","شالية لاجون ارضي للبيع في ذا ميد الساحل الشمالي 138 متر ب 3 أوض و 3 حمامات, بسعر 7119000 في راس حكمة"
2065,"138 SQM, with 3 bedrooms and 4 bathrooms, priced at 6950700 in Ras ElHekma","شالية لاجون ارضي للبيع في ذا ميد الساحل الشمالي 138 متر ب 3 أوض و 4 حمامات, بسعر 6950700 في راس حكمة"
2064,"158 SQM, with 3 bedrooms and 4 bathrooms, priced at 7606800 in Ras ElHekma","سينيور شالية للبيع في ذا ميد الساحل الشمالي 158 متر ب 3 أوض و 4 حمامات, بسعر 7606800 في راس حكمة"
2063,"158 SQM, with 4 bedrooms and 5 bathrooms, priced at 7457400 in Ras ElHekma","سينيور شالية للبيع في ذا ميد الساحل الشمالي 158 متر ب 4 أوض و 5 حمامات, بسعر 7457400 في راس حكمة"
2062,"200 SQM, with 4 bedrooms and 3 bathrooms, priced at 14731000 in Ras ElHekma","تاون هاوس للبيع في وتار فيلاج ذا ميد 200 متر ب 4 أوض و 3 حمامات, بسعر 14731000 في راس حكمة"
2061,"324 SQM, with 3 bedrooms and 4 bathrooms, priced at 12430800 in Ras ElHekma","صن ست فيلا للبيع في ذل ميد الساحل الشمالي 324 متر ب 3 أوض و 4 حمامات, بسعر 12430800 في راس حكمة"
2060,"311 SQM, with 3 bedrooms and 4 bathrooms, priced at 10873800 in Ras ElHekma","صن سيت فيلا للبيع في ذا ميد الساحل الشمالي 311 متر ب 3 أوض و 4 حمامات, بسعر 10873800 في راس حكمة"
2059,"445 SQM, with 3 bedrooms and 4 bathrooms, priced at 26972100 in Ras ElHekma","وان ستوري فيلا للبيع في ذا ميد الساحل الشمالي 445 متر ب 3 أوض و 4 حمامات, بسعر 26972100 في راس حكمة"
2058,"296 SQM, with 4 bedrooms and 4 bathrooms, priced at 24018000 in Ras ElHekma","وان ستوري فيلا للبيع في واتر فيلاج ذا ميد 296 متر ب 4 أوض و 4 حمامات, بسعر 24018000 في راس حكمة"
2057,"252 SQM, with 2 bedrooms and 2 bathrooms, priced at 11957400 in Ras ElHekma","هوريزون بنت هاوس شالية في ذا ميد الساحل الشمالي 252 متر ب أوضتين و حمامين, بسعر 11957400 في راس حكمة"
2056,"230 SQM, with 2 bedrooms and 2 bathrooms, priced at 9972900 in Ras ElHekma","هوريزون بنت هاوس شالية في ذا ميد الساحل الشمالي 230 متر ب أوضتين و حمامين, بسعر 9972900 في راس حكمة"
2055,"Loft For Sale In The Gray Laguna 229 SQM, with 2 bedrooms and 2 bathrooms, priced at 44346000 in Ras ElHekma","لوفت للبيع في ذا جراي لاجونا 229 متر ب أوضتين و حمامين, بسعر 44346000 في راس حكمة"
2054,"Loft For Sale In The Gray Laguna 201 SQM, with 2 bedrooms and 2 bathrooms, priced at 30313000 in Ras ElHekma","لوفت للبيع في ذا جراي لاجونا 201 متر ب أوضتين و حمامين, بسعر 30313000 في راس حكمة"
2053,"138 SQM, with 6 bedrooms and 5 bathrooms, priced at 6435900 in Ras ElHekma","شالية ارضي للبيع في ذا ميد الساحل الشمالي 138 متر ب 6 أوض و 5 حمامات, بسعر 6435900 في راس حكمة"
2052,"120 SQM, with 3 bedrooms and 3 bathrooms, priced at 6509700 in Ras ElHekma","شالية أرضي للبيع في ذا ميد الساحل الشمالي 120 متر ب 3 أوض و 3 حمامات, بسعر 6509700 في راس حكمة"
2051,"138 SQM, with 3 bedrooms and 3 bathrooms, priced at 9354000 in Ras ElHekma","لاجون شالية للبيع في ذا ميد الساحل الشمالي 138 متر ب 3 أوض و 3 حمامات, بسعر 9354000 في راس حكمة"
2050,"127 SQM, with 3 bedrooms and 2 bathrooms, priced at 5726700 in Ras ElHekma","لاجون شالية للبيع في ذا ميد الساحل الشمالي 127 متر ب 3 أوض و حمامين, بسعر 5726700 في راس حكمة"
2049,"767 SQM, with bedroom and bathroom, priced at 94208000 in Ras ElHekma","فيلا مستقلة للبيع في ذا ميد الساحل الشمالي 767 متر ب أوضة و حمام, بسعر 94208000 في راس حكمة"
2048,"236 SQM, with bedroom and bathroom, priced at 17761000 in Ras ElHekma","فيلا مستقلة للبيع في وتار فيلاج ذا ميد 236 متر ب أوضة و حمام, بسعر 17761000 في راس حكمة"
2047,"Chalet For Sale In Waterfall Village 170 SQM, with bedroom and bathroom, priced at 21400000 in Ras ElHekma","شالية للبيع في واتر فول فيلدج 170 متر ب أوضة و حمام, بسعر 21400000 في راس حكمة"
2046,"311 SQM, with bedroom and bathroom, priced at 14593000 in Ras ElHekma","شالية للبيع في ذا ميد الساحل الشمالي 311 متر ب أوضة و حمام, بسعر 14593000 في راس حكمة"
2044,"72 SQM, with bedroom and bathroom, priced at 8870000 in Madinaty","وحدة تجارية للبيع في ماركيت 72 متر ب أوضة و حمام, بسعر 8870000 في ماديناتي"
2043,"127 SQM, with 4 bedrooms and 5 bathrooms, priced at 15400000 in Madinaty","محل تجاري  للبيع في ماركيت 127 متر ب 4 أوض و 5 حمامات, بسعر 15400000 في ماديناتي"
2042,"148 SQM, with 4 bedrooms and 5 bathrooms, priced at 9900000 in Madinaty","مكتب للبيع في ماركيت 148 متر ب 4 أوض و 5 حمامات, بسعر 9900000 في ماديناتي"
2041,"46 SQM, with 3 bedrooms and 2 bathrooms, priced at 6900000 in Madinaty","محل تجاري  للبيع في ماركيت 46 متر ب 3 أوض و حمامين, بسعر 6900000 في ماديناتي"
2040,"34 SQM, with 3 bedrooms and 3 bathrooms, priced at 2500000 in Madinaty","مكتب للبيع في ماركيت 34 متر ب 3 أوض و 3 حمامات, بسعر 2500000 في ماديناتي"
2039,"209 SQM, with 3 bedrooms and 3 bathrooms, priced at 16706000 in Ain El Sokhna","توين هاوس للبيع في أزها السخنة 209 متر ب 3 أوض و 3 حمامات, بسعر 16706000 في العين السخنة"
2038,"209 SQM, with 5 bedrooms and 5 bathrooms, priced at 16706000 in Ain El Sokhna","توين هاوس للبيع في أزها السخنة 209 متر ب 5 أوض و 5 حمامات, بسعر 16706000 في العين السخنة"
2037,"180 SQM, with 3 bedrooms and 3 bathrooms, priced at 6950000 in New Cairo","شقة كاملة التشطيب للبيع فى فيفت سكوير 180 متر ب 3 أوض و 3 حمامات, بسعر 6950000 في القاهرة الجديدة"
2036,"300 SQM, with 4 bedrooms and 4 bathrooms, priced at 20495000 in Ras ElHekma","دوبلكس للبيع في أزها الساحل الشمالي 300 متر ب 4 أوض و 4 حمامات, بسعر 20495000 في راس حكمة"
2035,"300 SQM, with 4 bedrooms and 4 bathrooms, priced at 21741000 in Ras ElHekma","دوبلكس للبيع في أزها الساحل الشمالي 300 متر ب 4 أوض و 4 حمامات, بسعر 21741000 في راس حكمة"
2034,"317 SQM, with 3 bedrooms and 4 bathrooms, priced at 33107000 in Ras ElHekma","فيلا مستقلة للبيع في أزها الساحل الشمالي 317 متر ب 3 أوض و 4 حمامات, بسعر 33107000 في راس حكمة"
2033,"Apartment with Roof Fully Finished for sale in Patio 7, with 3 bedrooms and 3 bathrooms, priced at 7500000 in New Cairo","شقة برووف متشطبة بالكامل للبيع فى الباتيو 7 ب 3 أوض و 3 حمامات, بسعر 7500000 في القاهرة الجديدة"
2032,"320 SQM, with 3 bedrooms and 3 bathrooms, priced at 22000000 in New Cairo","توين هاوس متشطب بالكامل للبيع في ميفيدا 320 متر ب 3 أوض و 3 حمامات, بسعر 22000000 في القاهرة الجديدة"
2031,"Town house  for sale in Azzar 2, with 2 bedrooms and bathroom, priced at 9680000 in New Cairo","تاون هاوس للبيع في ازار 2 ب أوضتين و حمام, بسعر 9680000 في القاهرة الجديدة"
2030,"Townhouse For Sale in City of Odyssia 169 SQM, with 3 bedrooms and 2 bathrooms, priced at 15493000 in Madinaty","تاون هاوس للبيع في سيتي أوف أوديسيا 169 متر ب 3 أوض و حمامين, بسعر 15493000 في ماديناتي"
2029,"225 SQM, with bedroom and bathroom, priced at 18313000 in Ras ElHekma","فيلا للبيع في سولاري 225 متر ب أوضة و حمام, بسعر 18313000 في راس حكمة"
2028,"137 SQM, with 3 bedrooms and 3 bathrooms, priced at 6640494 in Ras ElHekma","شاليه للبيع في سولير 137 متر ب 3 أوض و 3 حمامات, بسعر 6640494 في راس حكمة"
2027,"Chalet For Sale In Sea View 72 SQM, with 3 bedrooms and 4 bathrooms, priced at 7350000 in Ras ElHekma","شالية للبيع في سي فيو 72 متر ب 3 أوض و 4 حمامات, بسعر 7350000 في راس حكمة"
2026,"Chalet For Sale In Sea View 145 SQM, with 3 bedrooms and 3 bathrooms, priced at 21386000 in Ras ElHekma","شالية للبيع في سي فيو 145 متر ب 3 أوض و 3 حمامات, بسعر 21386000 في راس حكمة"
2023,"Office For Sale In Mindhaus 79 SQM, with 3 bedrooms and 3 bathrooms, priced at 18796000 in New Cairo","مكتب اداري للبيع في  ميندهاوس 79 متر ب 3 أوض و 3 حمامات, بسعر 18796000 في القاهرة الجديدة"
2022,"Apartment For Sale In District 5 Residence 215 SQM, with 3 bedrooms and 3 bathrooms, priced at 30107000 in New Cairo","شقة للبيع في ديستريكت 5 ريزيدنس 215 متر ب 3 أوض و 3 حمامات, بسعر 30107000 في القاهرة الجديدة"
2021,"Townhouse For Sale In Rivers 180 SQM, with 4 bedrooms and 5 bathrooms, priced at 16490000 in Mostakbal City","تاون هاوس للبيع في ريفرز 180 متر ب 4 أوض و 5 حمامات, بسعر 16490000 في مدينة المستقبل"
2020,"220 SQM, with 6 bedrooms and 7 bathrooms, priced at 9807000 in Mostakbal City","دوبلكس للبيع في ريفرز 220 متر ب 6 أوض و 7 حمامات, بسعر 9807000 في مدينة المستقبل"
2019,"175 SQM, with 3 bedrooms and 3 bathrooms, priced at 9202000 in Ain El Sokhna","توين هاوس للبيع في المونت جلالة 175 متر ب 3 أوض و 3 حمامات, بسعر 9202000 في العين السخنة"
2018,"184 SQM, with bedroom and bathroom, priced at 14315200 in El Dabaa","تاون هاوس للبيع في دوس الساحل الشمالي 184 متر ب أوضة و حمام, بسعر 14315200 في الضبعة"
2017,"236 SQM, with 3 bedrooms and 3 bathrooms, priced at 19800400 in El Dabaa","توين هاوس للبيع في دوس الساحل الشمالي 236 متر ب 3 أوض و 3 حمامات, بسعر 19800400 في الضبعة"
2016,"403 SQM, with 3 bedrooms and 3 bathrooms, priced at 58032000 in El Dabaa","فيلا مستقلة للبيع في دوس الساحل الشمالي 403 متر ب 3 أوض و 3 حمامات, بسعر 58032000 في الضبعة"
2015,"164 SQM, with 2 bedrooms and 3 bathrooms, priced at 12332800 in El Dabaa","شقة فندقية للبيع في دوس 164 متر ب أوضتين و 3 حمامات, بسعر 12332800 في الضبعة"
2014,"70 SQM, with bedroom and bathroom, priced at 5299000 in El Dabaa","شقة فندقية  للبيع في دوس 70 متر ب أوضة و حمام, بسعر 5299000 في الضبعة"
2013,"140 SQM, with 3 bedrooms and 2 bathrooms, priced at 10931200 in El Dabaa","شالية للبيع في دوس الساحل الشمالي 140 متر ب 3 أوض و حمامين, بسعر 10931200 في الضبعة"
2012,"136 SQM, with 3 bedrooms and 3 bathrooms, priced at 9724000 in El Dabaa","شالية للبيع في دوس الساحل الشمالي 136 متر ب 3 أوض و 3 حمامات, بسعر 9724000 في الضبعة"
2011,"120 SQM, with bedroom and bathroom, priced at 4440000 in Mostakbal City","شقة للبيع في ريفرز 120 متر ب أوضة و حمام, بسعر 4440000 في مدينة المستقبل"
2010,"Chalet for sale in Salt 80 SQM, with 4 bedrooms and 3 bathrooms, priced at 9097000 in Ras ElHekma","شاليه للبيع في سولت 80 متر ب 4 أوض و 3 حمامات, بسعر 9097000 في راس حكمة"
2009,"Chalet for sale in SALT 110 SQM, with bedroom and 2 bathrooms, priced at 12974000 in Ras ElHekma","شاليه للبيع في سولت 110 متر ب أوضة و حمامين, بسعر 12974000 في راس حكمة"
2008,"207 SQM, with 3 bedrooms and 3 bathrooms, priced at 7900000 in Nasr City","شقة للبيع في تاج سلطان 207 متر ب 3 أوض و 3 حمامات, بسعر 7900000 في مدينة نصر"
2007,"75 SQM, with 3 bedrooms and 3 bathrooms, priced at 2600000 in Nasr City","شقة للبيع في تاج سلطان 75 متر ب 3 أوض و 3 حمامات, بسعر 2600000 في مدينة نصر"
2006,"Apartment For Sale In Elan 220 SQM, with 3 bedrooms and 3 bathrooms, priced at 13000494 in Madinaty","شقة للبيع في إيلان 220 متر ب 3 أوض و 3 حمامات, بسعر 13000494 في ماديناتي"
2005,"Apartment For Sale In Elan 79 SQM, with 5 bedrooms and 3 bathrooms, priced at 4034600 in Madinaty","شقة للبيع في ايلان 79 متر ب 5 أوض و 3 حمامات, بسعر 4034600 في ماديناتي"
2004,"Townhouse For Sale in Rai Valleys 160 SQM, with 5 bedrooms and 3 bathrooms, priced at 12365431 in Madinaty","تاون هاوس للبيع  في راي فاليز 160 متر ب 5 أوض و 3 حمامات, بسعر 12365431 في ماديناتي"
2003,"326 SQM, with 5 bedrooms and 4 bathrooms, priced at 7900000 in Madinaty","فيلا سبيرت للبيع في سراي 326 متر ب 5 أوض و 4 حمامات, بسعر 7900000 في ماديناتي"
2002,"210 SQM, with 3 bedrooms and 3 bathrooms, priced at 9177600 in 6th of October","تاون هاوس للبيع في فاينز تشيل اوت بارك 210 متر ب 3 أوض و 3 حمامات, بسعر 9177600 في 6 أكتوبر"
